"","PERIODO_OFICIALIZACION","SUBREGIMEN","REGION_ORIGEN","PAIS_ORIGEN_DESC","REGION_PROCEDENCIA","PAIS_PROCEDENCIA_DESC","MEDIO_TRANSPORTE_DESC","ADUANA_DESC","REGION_ADUANA","UNIDAD_DESC","CAPITULO","PARTIDA","CANTIDAD_UNIDAD","KILOS_NETOS","MONTO_FOB_DOLAR","CANAL"
"2064",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8308",16889.17,16889.17,82804.26,"V"
"2065",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8205",595.69,595.69,42626.38,"V"
"2066",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",69505.09,69505.09,263714.74,"R"
"2067",201701,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",64048.66,64048.66,297511.01,"R"
"2068",201701,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",8285.58,8285.58,93152.4,"R"
"2069",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",137718.51,137718.51,1122454.01,"R"
"2070",201701,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",6524.92,6524.92,64667.41,"R"
"2071",201703,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",12797.57,12797.57,114127.42,"R"
"2072",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",140939.87,140939.87,594566.52,"N"
"2073",201702,"IC04","UE","POLONIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1773.09,1773.09,137730.77,"R"
"2074",201702,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8534",2039.59,2039.59,99823.68,"R"
"2075",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",81868.89,81868.89,36763775.72,"R"
"2076",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1984.59,1984.59,172864.31,"R"
"2077",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",15144.59,15144.59,281802.22,"N"
"2078",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",322328.57,322328.57,994612.44,"N"
"2079",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8202",2512.54,2512.54,44702.44,"R"
"2080",201702,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",55190.29,55190.29,540310.24,"N"
"2081",201702,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",65634.71,65634.71,266954.99,"R"
"2082",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",33781.99,33781.99,198328.82,"R"
"2083",201702,"IG05","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",5576.73,5576.73,67383.99,"N"
"2084",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8205",38346.26,38346.26,138281.25,"N"
"2085",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8207",70782.32,70782.32,711512.12,"R"
"2086",201702,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1003.63,1003.63,94685.77,"V"
"2087",201701,"IC05","XX","COREA_REPUBLICANA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",773.61,773.61,148452,"R"
"2088",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",45938.87,45938.87,739884.13,"R"
"2089",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8505",37588.71,37588.71,207178.38,"V"
"2090",201701,"IC04","IN","INDIA","IN","INDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",4411,4411,87909.34,"N"
"2091",201702,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",1148.98,1148.98,42868.38,"N"
"2092",201702,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",47050.17,47050.17,320812.8,"R"
"2093",201703,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",18278.3,18278.3,219364.24,"V"
"2094",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",3945.76,3945.76,42793.28,"R"
"2095",201701,"IG05","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",1443.95,1443.95,61244.54,"N"
"2096",201702,"IG05","UE","REP_CHECA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4242.96,4242.96,40446.66,"R"
"2097",201703,"IG05","UE","ESPANA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3065.72,3065.72,159946.5,"R"
"2098",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8205",35791.84,35791.84,143255.44,"N"
"2099",201701,"IC04","XX","JAPON","XX","JAPON","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1121.59,1121.59,41790.92,"N"
"2100",201703,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1298.78,1298.78,43748.8,"R"
"2101",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8205",54308.74,54308.74,172004.34,"V"
"2102",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",11521.76,11521.76,113893.48,"R"
"2103",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",2720.65,2720.65,309608.19,"R"
"2104",201703,"IC04","IN","INDIA","IN","INDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8204",5614,5614,41698.1,"N"
"2105",201703,"IC05","XX","VIETNAM","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",3039.52,3039.52,1161842.34,"R"
"2106",201703,"IC04","UE","REINO_UNIDO","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",1610.37,1610.37,42204.26,"R"
"2107",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",298.79,298.79,259142,"V"
"2108",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8532",3156.08,3156.08,205924.2,"N"
"2109",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8207",1455.14,1455.14,52899.8,"R"
"2110",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8503",66049.63,66049.63,229849.43,"V"
"2111",201702,"IG05","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",17809.21,17809.21,265946.46,"R"
"2112",201702,"IC03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",28479.4,28479.4,173956.76,"R"
"2113",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8307",5937.13,5937.13,60424.9,"N"
"2114",201701,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8203",4618.48,4618.48,57675.75,"N"
"2115",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",4004.87,4004.87,1166843.55,"R"
"2116",201701,"IG04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",5103.99,5103.99,85026.37,"R"
"2117",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",7328.45,7328.45,69170.15,"R"
"2118",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8533",2808.34,2808.34,325353.12,"R"
"2119",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8511",12433.4,12433.4,125763.5,"N"
"2120",201703,"IC04","XX","INDONESIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1054.15,1054.15,142415.41,"R"
"2121",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8306",39191.97,39191.97,122680.62,"R"
"2122",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",41692.02,41692.02,743674.33,"R"
"2123",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8533",7363.41,7363.41,44703.52,"R"
"2124",201702,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",19564.11,19564.11,172261,"N"
"2125",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",5451.6,5451.6,228289.17,"R"
"2126",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",18384.63,18384.63,108321.17,"V"
"2127",201703,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",1363.06,1363.06,64593.91,"R"
"2128",201703,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8507",37693.77,37693.77,97664.02,"N"
"2129",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8534",2490.7,2490.7,63664.7,"V"
"2130",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",16587.53,16587.53,84413.04,"N"
"2131",201701,"IC04","XX","JAPON","XX","JAPON","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8547",2502.43,2502.43,58325.25,"R"
"2132",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8511",8258.27,8258.27,100167.1,"N"
"2133",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8206",42285.07,42285.07,264418.3,"N"
"2134",201702,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",31505.52,31505.52,955384.05,"V"
"2135",201703,"IC04","CN","CHINA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1382.25,1382.25,73991.41,"R"
"2136",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",36864.78,36864.78,873530.63,"R"
"2137",201701,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",13320.79,13320.79,156858.7,"N"
"2138",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",15651.28,15651.28,128574.18,"V"
"2139",201702,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",3253.46,3253.46,83944.1,"R"
"2140",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",14291.74,14291.74,120987.22,"N"
"2141",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8202",7047.36,7047.36,101049.56,"V"
"2142",201703,"IC03","CN","CHINA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",5279.95,5279.95,145776.92,"R"
"2143",201702,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1688.43,1688.43,107915.2,"R"
"2144",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",2017.37,2017.37,53639.73,"N"
"2145",201701,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",30015.15,30015.15,258558.98,"N"
"2146",201701,"IG04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4845.56,4845.56,72962.02,"N"
"2147",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8208",1392.88,1392.88,53773.89,"R"
"2148",201702,"IG04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",85499.55,85499.55,1656192.39,"R"
"2149",201702,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",18381.54,18381.54,6459059.5,"R"
"2150",201703,"IC04","XX","MALASIA","XX","SINGAPUR","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",3108.56,3108.56,59988.2,"R"
"2151",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",484.21,484.21,135400.69,"R"
"2152",201702,"IG04","CN","CHINA","XX","COREA_REPUBLICANA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",2700,2700,169671.71,"R"
"2153",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",14450.81,14450.81,101689.71,"N"
"2154",201701,"IC05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",5859.36,5859.36,2526959.14,"R"
"2155",201703,"IG04","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8537",2204.73,2204.73,137740.5,"V"
"2156",201701,"IG05","UE","ITALIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3598.04,3598.04,64189.25,"R"
"2157",201701,"IC03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8533",5331.47,5331.47,62269,"R"
"2158",201701,"IC04","XX","JAPON","XX","JAPON","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",11848.81,11848.81,116287.34,"R"
"2159",201702,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1341.75,1341.75,59047.56,"N"
"2160",201701,"IC04","NA","ESTADOS_UNIDOS","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8212",2121.45,2121.45,66977.28,"N"
"2161",201701,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",1197.5,1197.5,74502.15,"N"
"2162",201701,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",14642.65,14642.65,207415.01,"N"
"2163",201701,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",177820.5,177820.5,288143.03,"V"
"2164",201703,"IC05","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",36720,36720,64200,"V"
"2165",201701,"IC04","UE","REP_FED_DE_ALEMANIA","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",339.4,339.4,101300,"R"
"2166",201702,"IG04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",7823.05,7823.05,53715.68,"R"
"2167",201701,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",25464,25464,53652,"R"
"2168",201701,"IC04","IN","INDIA","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4950.35,4950.35,44714.01,"R"
"2169",201701,"IC03","UE","ITALIA","MS","CHILE","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",1257.96,1257.96,54705.75,"R"
"2170",201701,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",19124.2,19124.2,177386.08,"V"
"2171",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8307",8776.4,8776.4,93196.69,"N"
"2172",201702,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8538",391.23,391.23,57855.25,"R"
"2173",201701,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8202",2021.13,2021.13,47542.48,"N"
"2174",201701,"IC05","XX","VIETNAM","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",6946.76,6946.76,2081311.48,"R"
"2175",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8214",2783.39,2783.39,162244.5,"R"
"2176",201703,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",8156.49,8156.49,184974.25,"V"
"2177",201703,"IC03","CN","CHINA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",2008.6,2008.6,57789.64,"R"
"2178",201701,"IC05","XX","VIETNAM","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",458.87,458.87,104855.71,"R"
"2179",201702,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",21820.42,21820.42,220884.43,"N"
"2180",201701,"IC03","NA","ESTADOS_UNIDOS","MS","CHILE","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8538",1434,1434,62361.99,"R"
"2181",201701,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",7686,7686,129334.32,"R"
"2182",201703,"IC03","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",45035,45035,97538.83,"R"
"2183",201703,"IG04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",10635.73,10635.73,4523555.53,"R"
"2184",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8208",4293.08,4293.08,47622,"V"
"2185",201701,"IC04","XX","TAILANDIA","XX","TAILANDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8547",5887.96,5887.96,54267.95,"N"
"2186",201703,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8532",931.67,931.67,46035.5,"R"
"2187",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8205",516.25,516.25,44970.9,"V"
"2188",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8309",20623.4,20623.4,124046.75,"V"
"2189",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8529",10780.33,10780.33,185671.16,"N"
"2190",201703,"IC05","XX","JAPON","XX","JAPON","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",297.12,297.12,1132612.85,"R"
"2191",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8309",12215.04,12215.04,86281.69,"V"
"2192",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",5100,5100,55332.28,"N"
"2193",201701,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8309",47262.6,47262.6,122462.95,"N"
"2194",201703,"IC04","CN","CHINA","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8533",731.92,731.92,47783.21,"R"
"2195",201702,"IC05","MS","URUGUAY","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1230.79,1230.79,49674,"V"
"2196",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",664,664,44340.99,"N"
"2197",201702,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",73885,73885,172666.89,"V"
"2198",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",69699,69699,1636780.67,"V"
"2199",201701,"IC04","IN","INDIA","IN","INDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8203",5344.93,5344.93,40282.44,"R"
"2200",201703,"IC04","XX","JAPON","XX","JAPON","ACUATICO","PUERTO_MADRYN","DIR_REG_AD_PATAG,"KILOGRAMO","85","8503",113350.46,113350.46,2847444.34,"R"
"2201",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",1144.2,1144.2,697413.6,"R"
